fold,subject,N_cal_points,general_model_error,calibrated_model_error,exp_name,run_name,model_type,db_name,features,target
2,237,1,12.401453971862793,9.19798469543457,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
2,240,1,20.089155197143555,9.711310386657715,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
2,446,1,16.506441116333008,8.18034553527832,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
2,281,1,12.396599769592285,9.01267147064209,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
2,476,1,12.589994430541992,12.589090347290039,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
3,224,1,30.781566619873047,13.10006046295166,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
3,226,1,10.072097778320312,11.249845504760742,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
3,427,1,11.025687217712402,17.943952560424805,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
3,482,1,10.075183868408203,7.0281267166137695,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
3,485,1,14.241469383239746,15.916289329528809,ResidualCalibrated,sqi30ResCal-mlp-allfeat-cal1-xrescon-0673,mlp_vanilla,rescalmimicv1,"ptt,hr,ppg_histogram_up,ppg_histogram_down,vpg_histogram_up,vpg_histogram_down,apg_histogram_up,apg_histogram_down,ppg_fft_peaks_heights,ppg_fft_peaks_neighbor_avgs,vpg_fft_peaks_heights,vpg_fft_peaks_neighbor_avgs,apg_fft_peaks_heights,apg_fft_peaks_neighbor_avgs,usdc,dsdc",sbp
